id,user_id,office_id,rating,datetime
1485,2,276,1,10/02/2023 06:39 
1486,4,34,4,09/18/2023 01:58 
1487,18,102,3,10/11/2023 11:51 
1488,9,266,4,09/20/2023 07:58 
1489,2,112,3,10/02/2023 09:19 
1490,8,164,3,09/14/2023 09:04 
1491,5,149,3,10/08/2023 03:38 
1492,19,130,3,09/24/2023 03:20 
1493,18,129,2,10/02/2023 12:05 
1494,7,238,4,10/08/2023 09:12 
1495,12,196,2,10/03/2023 04:13 
1496,4,266,4,10/04/2023 02:03 
1497,11,79,3,10/10/2023 09:54 
1498,17,257,4,10/05/2023 01:41 
1499,8,212,3,10/06/2023 04:21 
1500,7,114,2,09/21/2023 08:15 
1501,13,106,3,10/07/2023 07:38 
1502,19,146,1,10/04/2023 01:10 
1503,18,150,2,10/05/2023 11:18 
1504,19,224,4,10/05/2023 01:22 
1505,10,209,4,09/30/2023 01:56 
1506,16,135,3,09/15/2023 12:00 
1507,6,219,1,10/06/2023 03:29 
1508,17,15,2,09/17/2023 01:11 
1509,7,141,1,09/24/2023 11:28 
1510,19,65,2,09/24/2023 01:55 
1511,1,258,1,09/14/2023 12:08 
1512,16,185,3,09/23/2023 06:15 
1513,8,135,1,10/06/2023 02:48 
1514,2,14,3,09/24/2023 01:16 
1515,7,72,3,09/29/2023 04:23 
1516,6,82,1,10/03/2023 11:07 
1517,1,233,4,09/26/2023 08:20 
1518,4,61,3,09/27/2023 01:04 
1519,16,207,1,10/12/2023 03:18 
1520,2,113,2,10/02/2023 03:49 
1521,19,248,2,10/07/2023 01:59 
1522,13,234,4,10/05/2023 03:17 
1523,17,221,1,10/09/2023 03:29 
1524,6,128,1,10/01/2023 03:32 
1525,9,236,2,09/15/2023 06:52 
1526,15,83,1,10/01/2023 08:42 
1527,15,206,1,09/25/2023 11:09 
1528,10,250,3,09/30/2023 01:05 
1529,14,269,1,10/06/2023 09:50 
1530,6,233,3,09/23/2023 12:47 
1531,14,123,3,09/14/2023 06:22 
1532,13,188,4,09/18/2023 02:38 
1533,4,131,2,09/17/2023 06:27 
1534,10,259,2,09/24/2023 02:50 
1535,9,266,1,10/06/2023 01:16 
1536,19,169,1,10/11/2023 07:24 
1537,7,232,1,10/01/2023 12:38 
1538,13,56,3,09/16/2023 04:05 
1539,7,196,2,10/01/2023 10:08 
1540,7,120,1,09/26/2023 03:09 
1541,10,107,2,10/12/2023 03:06 
1542,8,194,1,09/30/2023 10:32 
1543,7,191,1,10/05/2023 06:45 
1544,14,24,2,09/14/2023 06:20 
1545,6,97,4,10/12/2023 11:53 
1546,13,59,3,09/14/2023 07:14 
1547,14,183,1,09/23/2023 12:11 
1548,7,28,4,09/23/2023 10:17 
1549,1,270,1,09/23/2023 01:48 
1550,13,136,1,10/09/2023 09:55 
1551,13,210,3,10/12/2023 02:49 
1552,2,142,2,09/27/2023 08:09 
1553,16,223,4,10/02/2023 06:33 
1554,2,237,4,09/14/2023 03:05 
1555,6,245,4,10/06/2023 07:14 
1556,2,173,2,09/26/2023 07:51 
1557,2,266,2,09/15/2023 02:40 
1558,14,230,3,09/22/2023 11:01 
1559,5,82,4,09/27/2023 01:58 
1560,18,114,3,09/29/2023 12:07 
1561,17,235,3,09/27/2023 04:11 
1562,7,15,3,09/25/2023 07:25 
1563,6,165,2,09/20/2023 03:52 
1564,6,201,1,09/14/2023 01:34 
1565,15,115,2,09/27/2023 01:35 
1566,13,158,1,09/28/2023 01:59 
1567,6,20,2,09/16/2023 10:08 
1568,9,115,4,09/21/2023 09:26 
1569,17,201,4,10/06/2023 09:25 
1570,7,202,3,10/09/2023 03:28 
1571,13,245,1,09/22/2023 08:43 
1572,10,80,4,09/29/2023 11:40 
1573,18,70,1,10/05/2023 09:26 
1574,15,56,1,10/08/2023 08:44 
1575,3,176,2,09/21/2023 03:04 
1576,15,118,3,10/08/2023 09:03 
1577,19,199,4,10/09/2023 02:17 
1578,13,87,4,09/24/2023 05:48 
1579,9,228,3,09/24/2023 03:00 
1580,2,75,3,09/13/2023 01:17 
1581,15,68,3,09/24/2023 07:20 
1582,16,67,3,09/15/2023 02:53 
1583,6,100,2,09/20/2023 11:38 
1584,10,82,3,09/20/2023 06:13 
1585,10,80,1,10/03/2023 03:05 
1586,11,141,4,09/22/2023 05:18 
1587,16,28,1,09/22/2023 11:20 
1588,5,240,1,10/07/2023 08:53 
1589,12,216,4,10/08/2023 06:06 
1590,12,216,1,10/05/2023 11:09 
1591,19,100,1,09/29/2023 11:04 
1592,9,56,3,09/15/2023 09:49 
1593,6,91,3,10/09/2023 05:00 
1594,15,118,1,09/27/2023 08:08 
1595,11,218,3,09/21/2023 08:11 
1596,12,97,4,10/08/2023 08:14 
1597,19,175,1,09/23/2023 05:01 
1598,11,180,3,09/23/2023 04:19 
1599,18,182,3,09/29/2023 04:49 
1600,16,81,1,10/11/2023 02:48 
1601,4,264,1,09/14/2023 10:09 
1602,12,4,3,09/19/2023 12:06 
1603,5,119,1,10/10/2023 08:12 
1604,1,161,1,09/20/2023 06:11 
1605,14,105,3,10/09/2023 09:22 
1606,6,221,1,10/03/2023 11:30 
1607,6,138,2,09/30/2023 08:19 
1608,10,104,4,09/21/2023 06:30 
1609,7,28,2,09/19/2023 02:09 
1610,7,240,3,10/04/2023 11:43 
1611,8,217,3,09/17/2023 05:25 
1612,8,110,3,10/09/2023 07:25 
1613,11,115,4,10/05/2023 09:50 
1614,6,105,3,09/26/2023 05:56 
1615,6,215,3,09/28/2023 02:33 
1616,14,70,4,10/11/2023 09:49 
1617,8,97,1,09/18/2023 12:27 
1618,4,94,4,10/05/2023 05:09 
1619,11,166,2,10/11/2023 06:18 
1620,3,125,4,10/07/2023 08:19 
1621,12,80,1,09/16/2023 10:43 
1622,12,176,3,09/24/2023 02:53 
1623,7,219,2,09/26/2023 12:37 
1624,15,153,4,09/30/2023 07:48 
1625,10,112,3,09/25/2023 06:09 
1626,5,236,3,10/06/2023 06:58 
1627,16,33,1,09/26/2023 11:06 
1628,8,33,1,09/29/2023 04:11 
1629,14,228,3,10/09/2023 05:52 
1630,17,202,2,09/14/2023 11:07 
1631,4,14,3,10/10/2023 03:23 
1632,15,42,4,09/15/2023 05:34 
1633,11,245,1,10/11/2023 09:07 
1634,1,262,4,10/11/2023 11:36 
1635,19,246,2,09/21/2023 07:27 
1636,8,155,3,09/24/2023 06:50 
1637,16,266,3,10/05/2023 12:17 
1638,6,38,2,10/11/2023 07:48 
1639,8,271,2,10/05/2023 06:39 
1640,8,275,2,10/06/2023 07:16 
1641,10,198,2,10/11/2023 06:05 
1642,6,245,1,09/22/2023 07:46 
1643,10,105,4,09/15/2023 04:50 
1644,13,28,2,10/10/2023 07:22 
1645,7,82,1,09/14/2023 01:41 
1646,12,246,4,09/24/2023 06:54 
1647,18,134,3,09/28/2023 03:14 
1648,11,80,4,09/17/2023 09:00 
1649,4,131,1,09/30/2023 04:42 
1650,4,249,4,09/20/2023 08:10 
1651,15,209,1,09/25/2023 06:15 
1652,8,149,2,09/19/2023 01:39 
1653,18,14,4,10/06/2023 11:34 
1654,1,104,3,10/02/2023 08:15 
1655,3,52,3,10/03/2023 07:56 
1656,2,94,4,10/01/2023 10:47 
1657,12,118,4,09/24/2023 12:22 
1658,8,201,1,09/29/2023 11:11 
1659,13,142,4,09/15/2023 07:54 
1660,2,274,1,09/18/2023 05:34 
1661,9,154,3,09/29/2023 01:32 
1662,17,102,2,09/17/2023 02:30 
1663,9,210,1,10/07/2023 11:21 
1664,11,111,4,09/20/2023 06:13 
1665,17,154,2,10/12/2023 11:44 
1666,1,213,4,10/03/2023 05:57 
1667,7,146,1,10/01/2023 04:12 
1668,7,13,3,10/04/2023 03:44 
1669,15,35,3,09/23/2023 04:37 
1670,16,221,2,10/08/2023 06:40 
1671,19,11,3,09/13/2023 05:45 
1672,8,113,1,09/17/2023 01:50 
1673,14,121,2,09/19/2023 08:38 
1674,18,116,4,10/02/2023 05:15 
1675,17,142,4,10/06/2023 02:47 
1676,13,239,3,09/23/2023 04:52 
1677,18,68,2,10/06/2023 05:55 
1678,12,158,1,10/10/2023 10:47 
1679,16,123,3,10/10/2023 03:16 
1680,1,72,2,10/10/2023 11:45 
1681,10,65,4,10/05/2023 06:32 
1682,16,177,2,09/16/2023 03:20 
1683,16,247,1,09/23/2023 02:14 
1684,9,69,4,10/07/2023 08:26 
1685,11,215,3,09/21/2023 03:38 
1686,7,42,2,10/06/2023 06:48 
1687,17,73,4,09/25/2023 11:18 
1688,5,2,4,09/27/2023 02:39 
1689,11,203,2,10/07/2023 03:13 
1690,16,145,1,10/03/2023 02:20 
1691,10,109,4,10/08/2023 01:07 
1692,6,69,2,10/04/2023 11:47 
1693,14,73,3,09/26/2023 01:21 
1694,5,21,2,09/19/2023 03:19 
1695,15,78,1,09/22/2023 09:48 
1696,7,200,3,10/01/2023 04:17 
1697,3,11,4,09/29/2023 08:19 
1698,10,277,2,10/03/2023 08:28 
1699,7,213,4,10/02/2023 11:17 
1700,18,192,4,09/27/2023 09:40 
1701,7,4,3,09/28/2023 03:25 
1702,12,142,2,10/01/2023 01:23 
1703,17,218,1,10/04/2023 03:06 
1704,5,183,3,09/17/2023 06:39 
1705,18,262,2,09/14/2023 04:24 
1706,8,69,2,09/22/2023 03:40 
1707,9,6,1,09/28/2023 03:53 
1708,5,182,3,09/14/2023 02:07 
1709,2,186,3,09/19/2023 11:13 
1710,13,157,4,09/27/2023 09:25 
1711,14,235,2,09/19/2023 09:37 
1712,14,157,2,09/15/2023 08:01 
1713,7,263,1,09/28/2023 05:37 
1714,12,251,2,10/10/2023 11:13 
1715,5,31,3,10/10/2023 10:08 
1716,6,119,3,10/01/2023 02:01 
1717,11,243,4,10/08/2023 03:20 
1718,8,24,1,10/10/2023 04:15 
1719,1,144,4,09/16/2023 01:13 
1720,6,219,3,10/11/2023 12:51 
1721,13,224,1,09/29/2023 10:35 
1722,8,31,4,10/01/2023 08:37 
1723,8,144,1,09/30/2023 02:44 
1724,16,50,3,09/13/2023 10:47 
1725,9,1,2,10/05/2023 08:26 
1726,6,194,2,09/17/2023 03:44 
1727,3,254,4,09/23/2023 08:53 
1728,19,171,4,10/03/2023 04:19 
1729,9,97,1,10/03/2023 09:13 
1730,13,110,3,09/25/2023 12:44 
1731,17,118,4,10/12/2023 07:07 
1732,8,7,4,09/16/2023 01:18 
1733,18,255,2,10/12/2023 10:22 
1734,10,13,1,10/02/2023 08:28 
1735,16,200,1,09/19/2023 05:08 
1736,5,239,3,09/29/2023 12:36 
1737,13,92,4,09/17/2023 12:37 
1738,16,150,4,09/20/2023 11:34 
1739,16,124,4,09/15/2023 01:54 
1740,13,141,4,09/20/2023 11:15 
1741,3,94,1,09/26/2023 11:13 
1742,16,153,1,09/18/2023 05:25 
1743,14,255,1,10/02/2023 04:10 
1744,5,114,2,09/30/2023 12:08 
1745,18,188,3,10/02/2023 10:51 
1746,8,64,3,09/28/2023 03:55 
1747,9,207,1,09/17/2023 11:31 
1748,17,174,4,10/10/2023 11:01 
1749,10,18,4,09/19/2023 12:17 
1750,6,178,3,10/06/2023 12:38 
1751,12,86,1,09/16/2023 10:46 
1752,17,239,1,10/11/2023 04:03 
1753,11,225,2,09/29/2023 08:05 
1754,10,40,4,09/29/2023 10:11 
1755,2,237,3,10/03/2023 03:04 
1756,16,83,4,09/21/2023 03:17 
1757,11,60,3,10/10/2023 08:16 
1758,13,134,1,09/14/2023 05:24 
1759,5,141,2,09/22/2023 10:18 
1760,12,149,4,10/03/2023 05:01 
1761,2,92,1,09/13/2023 07:43 
1762,6,34,1,10/08/2023 10:11 
1763,2,266,1,10/05/2023 07:06 
1764,12,132,2,10/08/2023 05:04 
1765,3,241,3,10/01/2023 10:51 
1766,5,203,1,09/28/2023 05:51 
1767,10,96,2,10/05/2023 02:44 
1768,8,246,2,10/11/2023 04:57 
1769,17,92,2,09/26/2023 05:18 
1770,15,124,3,10/04/2023 04:06 
1771,17,89,1,09/27/2023 07:45 
1772,12,226,2,09/25/2023 10:18 
1773,7,232,2,09/20/2023 02:19 
1774,7,6,1,10/04/2023 01:37 
1775,7,179,2,09/30/2023 08:43 
1776,18,182,4,09/17/2023 11:51 
1777,3,50,4,09/29/2023 07:02 
1778,3,50,4,10/03/2023 04:54 
1779,7,268,3,09/17/2023 03:00 
1780,18,244,4,09/29/2023 12:42 
1781,5,108,1,09/30/2023 08:21 
1782,19,226,2,09/18/2023 03:40 
1783,12,224,3,09/29/2023 07:11 
1784,1,216,2,10/12/2023 04:47 
1785,19,224,4,10/02/2023 07:55 
1786,12,108,2,10/02/2023 08:05 
1787,12,77,2,10/07/2023 07:26 
1788,11,28,4,10/07/2023 07:06 
1789,19,71,1,10/11/2023 09:48 
1790,1,72,3,09/15/2023 06:31 
1791,11,56,1,09/26/2023 10:26 
1792,19,271,4,10/03/2023 10:24 
1793,2,50,3,10/09/2023 12:34 
1794,9,27,3,09/20/2023 05:53 
1795,11,213,3,09/27/2023 03:32 
1796,2,124,2,10/10/2023 08:54 
1797,6,258,4,09/29/2023 10:05 
1798,10,236,3,09/13/2023 05:38 
1799,2,159,1,09/23/2023 03:50 
1800,3,220,3,10/10/2023 06:16 
1801,17,94,4,10/07/2023 03:04 
1802,13,168,4,10/05/2023 01:02 
1803,11,207,1,10/07/2023 12:21 
1804,4,252,3,09/27/2023 09:04 
1805,15,186,2,09/30/2023 02:38 
1806,2,198,3,10/04/2023 07:46 
1807,8,145,3,09/26/2023 11:21 
1808,5,261,3,09/18/2023 10:40 
1809,18,134,3,10/02/2023 06:57 
1810,15,163,4,09/23/2023 12:52 
1811,19,228,3,10/12/2023 09:28 
1812,16,76,2,09/26/2023 09:03 
1813,7,28,3,09/23/2023 09:50 
1814,2,52,2,09/19/2023 07:44 
1815,9,112,2,09/26/2023 03:38 
1816,14,182,2,09/28/2023 07:12 
1817,17,39,3,10/10/2023 02:53 
1818,12,115,3,09/27/2023 01:50 
1819,5,73,3,10/09/2023 08:57 
1820,12,51,3,09/27/2023 05:07 
1821,11,202,2,10/01/2023 07:43 
1822,7,11,2,10/01/2023 08:50 
1823,10,97,3,09/26/2023 12:29 
1824,8,116,2,09/20/2023 04:10 
1825,9,226,1,09/27/2023 01:46 
1826,3,168,4,10/03/2023 02:52 
1827,13,271,3,10/07/2023 01:58 
1828,19,227,4,10/01/2023 02:04 
1829,9,162,2,10/04/2023 03:33 
1830,14,3,4,10/07/2023 10:08 
1831,15,271,1,09/14/2023 03:10 
1832,11,146,1,10/11/2023 03:07 
1833,13,18,4,09/14/2023 09:18 
1834,9,54,4,09/13/2023 04:26 
1835,7,209,3,09/25/2023 03:25 
1836,15,176,3,09/22/2023 10:11 
1837,9,39,1,09/17/2023 06:33 
1838,4,117,1,10/05/2023 08:10 
1839,13,55,4,10/05/2023 05:42 
1840,6,216,4,09/13/2023 09:18 
1841,19,57,2,09/16/2023 04:07 
1842,10,112,3,09/23/2023 02:53 
1843,13,10,3,10/06/2023 07:36 
1844,9,201,4,09/20/2023 07:25 
1845,7,8,3,10/05/2023 09:14 
1846,14,220,4,10/07/2023 01:09 
1847,15,133,4,10/02/2023 12:22 
1848,14,155,4,10/10/2023 01:07 
1849,5,5,2,09/30/2023 03:39 
1850,8,213,3,10/05/2023 08:29 
1851,12,127,3,10/12/2023 03:49 
1852,10,229,2,09/27/2023 09:48 
1853,18,39,3,09/21/2023 10:34 
1854,5,12,4,09/26/2023 04:15 
1855,16,239,2,09/15/2023 03:57 
1856,4,52,4,10/11/2023 01:47 
1857,12,276,2,09/25/2023 07:27 
1858,12,1,2,10/03/2023 10:47 
1859,8,54,2,10/02/2023 10:36 
1860,10,46,3,09/20/2023 11:04 
1861,18,225,1,09/24/2023 08:52 
1862,4,36,2,09/19/2023 04:31 
1863,5,16,3,09/25/2023 10:47 
1864,19,185,1,09/19/2023 03:39 
1865,14,68,2,10/05/2023 03:31 
1866,14,79,1,09/21/2023 03:49 
1867,6,14,2,10/02/2023 10:23 
1868,7,70,2,10/04/2023 11:11 
1869,7,50,4,09/28/2023 11:41 
1870,12,184,2,09/20/2023 06:15 
1871,12,254,2,10/02/2023 06:02 
1872,7,103,3,09/27/2023 01:26 
1873,14,236,1,10/05/2023 06:36 
1874,2,29,2,10/12/2023 01:51 
1875,15,251,3,09/21/2023 10:51 
1876,11,212,2,09/25/2023 04:40 
1877,13,141,2,10/11/2023 03:45 
1878,14,77,2,09/28/2023 02:29 
1879,8,121,3,09/24/2023 07:32 
1880,11,171,2,09/14/2023 05:29 
1881,7,209,3,09/14/2023 11:38 
1882,4,21,4,10/04/2023 08:00 
1883,6,157,1,09/30/2023 01:25 
1884,7,261,2,10/11/2023 09:27 
1885,3,1,4,09/24/2023 05:09 
1886,16,230,4,10/07/2023 12:49 
1887,15,215,2,10/04/2023 11:03 
1888,9,123,2,09/15/2023 03:04 
1889,4,28,4,09/24/2023 04:06 
1890,11,95,1,09/21/2023 07:24 
1891,15,13,2,09/13/2023 02:15 
1892,15,203,4,10/11/2023 08:31 
1893,6,123,1,10/05/2023 10:39 
1894,12,117,3,09/29/2023 10:40 
1895,6,63,2,10/06/2023 05:00 
1896,2,154,3,09/29/2023 12:46 
1897,18,58,2,10/10/2023 12:32 
1898,19,150,2,09/14/2023 06:09 
1899,10,252,3,09/27/2023 01:50 
1900,15,73,4,09/29/2023 01:29 
1901,19,138,2,09/18/2023 10:03 
1902,1,155,3,10/07/2023 01:46 
1903,14,211,4,09/18/2023 03:33 
1904,14,84,3,10/05/2023 12:05 
1905,3,124,1,09/15/2023 02:40 
1906,6,57,1,09/29/2023 03:29 
1907,5,201,3,10/06/2023 08:09 
1908,11,81,1,09/21/2023 11:08 
1909,16,268,2,10/08/2023 05:05 
1910,6,73,2,09/28/2023 11:18 
1911,19,215,4,10/06/2023 12:05 
1912,14,76,3,09/26/2023 01:34 
1913,7,238,1,09/29/2023 07:45 
1914,5,155,4,09/22/2023 05:45 
1915,6,90,4,10/07/2023 12:42 
1916,16,4,1,10/04/2023 04:14 
1917,7,103,3,09/19/2023 05:36 
1918,18,190,3,09/14/2023 11:03 
1919,7,245,1,09/24/2023 05:08 
1920,2,98,2,09/25/2023 04:19 
1921,16,69,3,10/01/2023 03:08 
1922,14,208,1,10/07/2023 07:43 
1923,8,178,1,09/24/2023 08:37 
1924,6,267,1,09/13/2023 11:46 
1925,4,105,3,09/20/2023 07:46 
1926,6,35,2,09/15/2023 07:04 
1927,7,177,2,09/18/2023 08:18 
1928,7,128,4,09/23/2023 01:03 
1929,4,223,4,09/19/2023 06:27 
1930,3,199,2,10/04/2023 06:13 
1931,1,100,2,09/26/2023 07:37 
1932,4,111,1,09/15/2023 04:54 
1933,16,167,1,09/20/2023 02:20 
1934,14,147,4,09/26/2023 11:49 
1935,19,193,3,09/28/2023 11:35 
1936,4,232,2,09/23/2023 09:28 
1937,16,43,1,09/29/2023 04:13 
1938,2,109,1,10/08/2023 11:11 
1939,1,212,2,09/24/2023 04:29 
1940,14,242,3,09/17/2023 12:24 
1941,3,97,1,09/22/2023 02:06 
1942,3,136,1,09/18/2023 04:12 
1943,18,129,4,09/25/2023 02:16 
1944,4,44,2,09/23/2023 05:47 
1945,4,5,4,10/07/2023 11:22 
1946,11,161,4,09/18/2023 04:50 
1947,1,165,3,10/02/2023 03:37 
1948,9,23,2,09/22/2023 11:27 
1949,14,259,2,10/11/2023 07:19 
1950,4,56,2,09/24/2023 01:42 
1951,18,103,3,09/18/2023 05:16 
1952,7,237,1,09/13/2023 05:54 
1953,4,64,4,09/19/2023 07:13 
1954,1,176,4,10/05/2023 12:55 
1955,8,20,2,09/16/2023 06:57 
1956,13,274,1,09/24/2023 02:00 
1957,13,223,3,09/17/2023 09:03 
1958,16,127,4,09/14/2023 02:22 
1959,18,15,4,09/23/2023 12:02 
1960,19,205,1,09/20/2023 10:44 
1961,7,156,2,10/08/2023 08:32 
1962,8,225,2,09/17/2023 05:24 
1963,4,48,3,09/13/2023 01:17 
1964,12,48,1,09/19/2023 07:36 
1965,9,80,3,09/30/2023 01:56 
1966,2,65,3,10/11/2023 08:25 
1967,17,241,1,10/02/2023 12:11 
1968,15,269,2,09/27/2023 07:01 
1969,17,220,4,09/25/2023 03:00 
1970,13,206,4,09/15/2023 05:02 
1971,5,15,3,09/14/2023 12:51 
1972,4,178,1,10/03/2023 10:35 
1973,14,201,4,10/04/2023 12:18 
1974,4,31,3,10/10/2023 04:04 
1975,8,39,2,10/12/2023 12:40 
1976,3,58,4,09/28/2023 10:06 
1977,18,256,4,09/27/2023 02:48 
1978,9,144,2,10/03/2023 06:31 
1979,15,109,2,10/10/2023 01:15 
1980,18,38,3,09/27/2023 03:16 
1981,11,183,3,09/17/2023 08:05 
1982,15,171,3,10/10/2023 11:36 
1983,18,125,3,10/06/2023 09:44 
1984,14,43,4,10/11/2023 06:09 
1985,12,53,2,10/01/2023 08:03 
1986,15,123,1,09/19/2023 05:20 
1987,16,86,2,09/14/2023 05:51 
1988,9,218,4,10/12/2023 06:44 
1989,8,165,3,09/19/2023 03:58 
1990,17,1,4,09/26/2023 07:33 
1991,11,205,4,09/14/2023 08:38 
1992,1,51,4,09/18/2023 01:23 
1993,10,222,2,09/23/2023 11:14 
1994,15,30,1,10/09/2023 10:47 
1995,16,206,1,09/23/2023 01:48 
1996,16,188,4,09/25/2023 10:50 
1997,15,67,3,10/10/2023 04:40 
1998,15,23,2,10/02/2023 10:39 
1999,13,191,4,10/08/2023 07:21 
2000,19,103,2,09/22/2023 04:01 
2001,4,64,4,10/02/2023 11:37 
2002,14,97,2,10/02/2023 03:22 
2003,1,100,1,10/04/2023 05:35 
2004,17,273,2,09/30/2023 12:53 
2005,2,143,1,09/22/2023 05:13 
2006,16,27,4,09/21/2023 02:15 
2007,4,28,4,10/12/2023 06:27 
2008,5,242,1,09/17/2023 02:51 
2009,11,95,4,10/10/2023 06:15 
2010,15,188,3,10/01/2023 07:02 
2011,15,255,1,10/10/2023 12:08 
2012,9,62,4,10/08/2023 08:21 
2013,12,270,1,10/03/2023 04:25 
2014,14,41,1,10/05/2023 04:43 
2015,17,4,1,10/05/2023 08:58 
2016,18,81,3,10/01/2023 11:32 
2017,18,242,1,10/05/2023 10:07 
2018,19,252,2,09/20/2023 02:18 
2019,6,111,3,09/18/2023 08:47 
2020,12,203,2,10/09/2023 04:32 
2021,7,236,4,10/02/2023 06:46 
2022,7,217,4,10/02/2023 06:19 
2023,10,134,3,09/20/2023 03:45 
2024,11,201,2,09/14/2023 01:36 
2025,3,219,2,09/17/2023 04:17 
2026,8,170,2,10/11/2023 07:46 
2027,14,74,4,09/17/2023 12:39 
2028,4,129,2,09/28/2023 09:38 
2029,2,54,2,10/07/2023 12:47 
2030,6,249,3,10/10/2023 12:48 
2031,16,160,3,10/07/2023 10:59 
2032,15,248,1,09/26/2023 07:36 
2033,2,116,2,10/12/2023 12:26 
2034,6,181,1,10/11/2023 02:02 
2035,14,33,3,09/22/2023 09:07 
2036,10,174,2,09/18/2023 02:32 
2037,19,24,2,10/12/2023 03:47 
2038,7,198,3,09/13/2023 09:24 
2039,2,35,2,09/30/2023 03:32 
2040,10,276,1,10/07/2023 07:53 
2041,15,223,2,09/25/2023 07:21 
2042,7,167,2,09/20/2023 10:05 
2043,8,160,4,10/06/2023 09:20 
2044,6,76,2,09/17/2023 10:29 
2045,13,128,2,09/27/2023 09:59 
2046,12,149,1,10/08/2023 09:14 
2047,6,96,4,09/22/2023 08:20 
2048,9,141,2,10/05/2023 01:20 
2049,17,118,1,09/19/2023 12:31 
2050,7,209,1,09/19/2023 12:34 
2051,2,163,1,09/29/2023 12:18 
2052,2,90,1,10/09/2023 08:52 
2053,18,130,1,09/13/2023 09:12 
2054,5,76,2,09/24/2023 01:51 
2055,19,163,4,10/09/2023 06:32 
2056,17,6,2,09/28/2023 11:30 
2057,10,95,3,09/26/2023 09:37 
2058,9,259,1,09/28/2023 10:31 
2059,19,196,2,09/19/2023 09:38 
2060,7,7,2,10/07/2023 03:05 
2061,19,55,4,10/10/2023 08:53 
2062,3,100,4,09/17/2023 04:05 
2063,6,87,1,10/02/2023 12:47 
2064,19,176,2,09/28/2023 03:11 
2065,19,212,4,10/10/2023 01:45 
2066,4,212,2,09/15/2023 08:12 
2067,13,199,3,09/29/2023 11:41 
2068,11,50,4,10/05/2023 05:06 
2069,10,40,1,10/01/2023 04:22 
2070,12,20,1,09/17/2023 05:32 
2071,15,38,4,10/06/2023 02:30 
2072,7,16,4,10/07/2023 12:56 
2073,16,90,2,10/05/2023 03:09 
2074,3,163,4,10/11/2023 12:19 
2075,7,32,1,09/14/2023 02:31 
2076,13,38,2,09/18/2023 02:58 
2077,3,222,3,09/30/2023 08:42 
2078,5,96,2,10/02/2023 01:03 
2079,2,119,4,10/07/2023 11:37 
2080,15,232,4,10/05/2023 07:42 
2081,6,98,1,09/25/2023 09:32 
2082,14,230,2,09/30/2023 05:34 
2083,6,189,3,09/13/2023 08:32 
2084,6,175,4,10/04/2023 05:53 
2085,1,150,3,09/22/2023 02:20 
2086,18,217,3,10/11/2023 06:56 
2087,7,95,4,09/17/2023 09:52 
2088,17,97,4,10/05/2023 02:21 
2089,10,204,2,09/18/2023 02:07 
2090,9,220,1,09/24/2023 05:32 
2091,7,118,1,10/12/2023 02:24 
2092,18,115,1,10/10/2023 01:02 
2093,3,158,4,09/15/2023 09:17 
2094,1,74,4,10/02/2023 01:57 
2095,6,215,2,10/12/2023 03:24 
2096,11,68,4,09/16/2023 05:50 
2097,14,109,2,09/26/2023 04:42 
2098,19,192,1,09/30/2023 09:43 
2099,11,253,3,09/28/2023 09:19 
2100,15,140,2,09/29/2023 01:13 
2101,15,58,1,09/30/2023 05:19 
2102,13,89,2,09/25/2023 11:14 
2103,9,207,4,09/27/2023 07:29 
2104,9,63,1,10/09/2023 08:11 
2105,17,187,3,09/19/2023 06:42 
2106,4,163,4,10/01/2023 11:48 
2107,7,123,3,09/16/2023 07:43 
2108,4,120,4,10/05/2023 11:25 
2109,16,131,1,09/19/2023 05:56 
2110,6,225,4,10/02/2023 02:48 
2111,9,121,3,09/15/2023 12:28 
2112,7,47,3,10/03/2023 03:58 
2113,5,32,4,10/08/2023 12:51 
2114,11,104,3,09/26/2023 12:40 
2115,3,109,2,09/23/2023 01:07 
2116,19,52,3,10/02/2023 08:55 
2117,12,170,1,10/12/2023 07:25 
2118,2,249,2,10/10/2023 04:49 
2119,2,271,4,10/04/2023 03:32 
2120,11,216,3,09/21/2023 11:03 
2121,16,148,1,10/01/2023 06:24 
2122,9,241,2,10/04/2023 01:07 
2123,7,185,3,10/08/2023 06:05 
2124,11,97,4,10/09/2023 08:25 
2125,7,120,1,10/05/2023 11:27 
2126,1,41,1,10/01/2023 02:17 
2127,10,26,2,10/02/2023 04:00 
2128,8,77,3,09/26/2023 03:53 
2129,2,206,3,10/08/2023 03:19 
2130,8,32,3,09/23/2023 03:34 
2131,8,232,3,10/01/2023 06:34 
2132,18,130,1,10/05/2023 09:47 
2133,17,56,3,09/17/2023 10:38 
2134,12,78,1,10/05/2023 07:57 
2135,12,79,1,10/04/2023 07:32 
2136,8,220,4,09/19/2023 07:57 
2137,8,40,1,10/06/2023 08:27 
2138,13,132,3,09/18/2023 01:44 
2139,2,100,4,10/01/2023 06:52 
2140,5,116,3,09/13/2023 02:26 
2141,19,100,1,10/02/2023 03:45 
2142,16,123,1,09/24/2023 11:48 
2143,16,127,3,10/04/2023 07:10 
2144,19,33,2,09/27/2023 07:44 
2145,7,61,1,09/27/2023 04:51 
2146,19,13,3,10/04/2023 03:57 
2147,9,89,2,10/10/2023 08:38 
2148,18,235,3,09/15/2023 09:41 
2149,7,91,2,10/06/2023 06:10 
